created_at,id_str,source,text,in_reply_to_status_id_str,user.id_str,user.created_at,user.name,user.screen_name,user.description,user.location,user.verified,user.followers_count,user.friends_count,user.statuses_count,user.listed_count,user.favourites_count,retweet_count,favorite_count,favorited,retweeted,lang,coordinates,keyword,source
2023-03-04 03:50:13,1631864598998536193,Twitter for iPhone,"Outlaws &amp; International Law &amp; Order:

Everybody over entire world can purge here in those zones, which are useless,… https://t.co/2HaAFi4vM9",,1290352640061329409,2020-08-03 18:24:11,The One White Devil,Kingredone111,THE KING RED ONE. THE KING OF 666 THE TOP OF ALL PYRAMID'S. https://t.co/pgxXhjMV7F,,False,14,4,7056,0,111,0,0,False,False,en,,Purge Law,twitter
2023-03-04 03:48:28,1631864156608503809,Twitter Web App,"@RNCResearch Can't pass The Purge Law without setting up the conditions for it first, y'all... 😑",1631722936406089730,1074291959479468032,2018-12-16 13:15:37,Meow,crypto_mma,"Meow meeowwnn mmeeow meow meow
Meow mooeeww meow meow
Meow meow mwoeenn
Meown moewn moew meow moew
Meow meow
Meow",meow meow meow ,False,33,1250,713,6,4240,0,0,False,False,en,,Purge Law,twitter
2023-03-04 03:47:20,1631863874575106048,Twitter for iPhone,"Outlaws &amp; International Law &amp; Order:

Those wannabe countries which i just called useless, they want to be purge zo… https://t.co/k0L2CcneIY",,1290352640061329409,2020-08-03 18:24:11,The One White Devil,Kingredone111,THE KING RED ONE. THE KING OF 666 THE TOP OF ALL PYRAMID'S. https://t.co/pgxXhjMV7F,,False,14,4,7056,0,111,0,0,False,False,en,,Purge Law,twitter
2023-03-03 22:02:02,1631776976498245632,Twitter Web App,"@mage_leader @JayExci But the Masquerade is a necessity for Kindred, otherwise every normal human in the modern wor… https://t.co/4G5tLqeCfW",1631674755274219524,1617679858821222400,2023-01-24 00:25:34,"Frankensteiner, Night City Techie",SteinerRokker,"Horny bastard, IRL mechanic with back pain, occasional Cyberpunk 2020 gamemaster, monster girl enjoyer",,False,13,113,653,1,933,0,0,False,False,en,,Purge Law,twitter
2023-03-03 18:24:44,1631722288029761536,Twitter Web App,@rnj114 @AccountableGOP They want 'purge' like law and order - a free for all with no consequences...,1631706955810066432,1478062289471242240,2022-01-03 17:55:57,Marie,muskrat2022,"First Nation - Woman - Canadian (in that order)
#Fullyvaccinated
#saynotohate",,False,228,536,4598,0,48787,0,4,False,False,en,,Purge Law,twitter
2023-03-03 16:16:27,1631690004878569477,Twitter for iPhone,"The headline is only partially valid. Some may have been intimidated, but it’s much more that there are far right w… https://t.co/o0AdREhKyh",,776446214644633600,2016-09-15 15:42:58,David Habbel,DrDavidHabbel,"Communication professor, leadership & diversity consultant, media pundit, campaign strategist in two Cong. races, made political ads; Music 🎸art 🎨culture",NY,False,3124,4939,103640,10,24489,1,2,False,False,en,,Purge Law,twitter
2023-03-03 15:38:02,1631680337125294080,Twitter Web App,"lw #academics wanted a political purge, and one arrived, but not from their side... The law of intended consequences.",,2252300232,2013-12-18 17:23:59,IlyaR 🇨🇦 😷💉💉💉🇮🇱🇺🇦,SocialImpurity,"Mostly boring, hardly harmless, scientific orphan & traveler. Won't apologize for the inconvenience.
Communism kills.",,False,393,919,33857,7,23653,0,0,False,False,en,,Purge Law,twitter
2023-03-03 12:50:46,1631638243673251840,Twitter for iPad,@HRC_President @GeorgeTakei This Tennessee law is merely the first small step to criminalizing all LGBTQ people and… https://t.co/uVwCwnmjKP,1631423053119848453,4140639207,2015-11-08 09:30:48,dtf1947 🇺🇦,dtf1947,"Business creator/operator, musician, student of history, international politics and military affairs. SAIS/Strat. US Army. I mute stupidity.",,False,724,380,61588,3,132829,0,3,False,False,en,,Purge Law,twitter
2023-03-03 12:24:51,1631631723032133632,Twitter Web App,"@MsKellyMHayes didnt she also legislate a ""The purge""-style law? /gen",1631611136113102854,1371886878,2013-04-22 11:26:25,4th gen HAUNTIFA,sommersmurf,"political account. SJW and proud great granddaugther of a Norwegian resister during WWII. bisexual, she/her  trans rights are human rights",,False,716,932,21246,4,377102,0,1,False,False,en,,Purge Law,twitter
2023-03-03 11:31:30,1631618297203503107,Twitter for iPhone,"@alexstanczyk If they are guilty I have no problems, but many of those are “suspected” criminals..is it a stretch t… https://t.co/yl2DqBKgQr",1629285514657542146,960306936859291650,2018-02-05 00:19:50,d3v1lsadvocate,hatch526,"""A dictator, tyrant or fascist is not the one being silenced, it is those doing the silencing"".  If you deny the evidence of your own eyes I won’t waste my time","England, United Kingdom",False,301,475,73121,10,69486,0,0,False,False,en,,Purge Law,twitter
2023-03-03 08:49:59,1631577650396377089,Twitter for Android,@PeelTheFern To be honest I have no idea. I'm more leaning to the idea of false flag &amp; Putin using it to tighten hi… https://t.co/ZZ8INoJSiJ,1631294880554123264,1264891538091528192,2020-05-25 12:10:28,🇺🇦 🇳🇿 Kiwi in Ukraine.,notafella69,"New Zealand 🇳🇿 🇺🇦 Volunteer. 
Counter disinformation 
This is our generations 1939, what are you doing to help?",,False,1958,699,5898,18,41112,0,0,False,False,en,,Purge Law,twitter
2023-03-03 00:41:55,1631454824335114241,Twitter Web App,the right-wing complaint about free speech is a vague claim that largely unseen but hegemonic cultural forces are d… https://t.co/MJOR9NFFel,,997218538933829632,2018-05-17 20:53:21,"Law Boy, Esq.",The_Law_Boy,America's daintiest lawyer. @fivefourpod and @IfBooksPod,,False,146655,270,4053,600,6753,1424,6989,False,False,en,,Purge Law,twitter
2023-03-02 20:33:00,1631392179292610588,Twitter for Android,@fkeyamo Imagine what a senior lawyer is saying.The law profession in Nigeria needs to purge herself of people like you.,1631167398492381184,476372583,2012-01-28 02:18:23,okoronkwo okechukwu,okeymu,Young and collected with passion for success,Lagos nigeria,False,732,701,1043,0,14168,0,0,False,False,en,,Purge Law,twitter
2023-03-02 20:11:57,1631386883727958041,Twitter for iPhone,@Namzes_G Can’t wait for the purge,1631358260862148627,939586728729432064,2017-12-09 20:05:07,Stanislav Shamayev,Krypto_Law,#Bitcoin class of 2017,"Florida, USA",False,400,803,4206,7,21221,0,0,False,False,en,,Purge Law,twitter
2023-03-02 19:53:20,1631382200254865417,Twitter for iPhone,Can erwhsn pullcork of over purge knowledge data delebletetions over you you are worsts friends deed soul heart for… https://t.co/33R3bmDPes,,1472016094617554946,2021-12-18 01:47:33,God,Matthew59522970,To self,,False,6,187,810,0,74,0,0,False,False,en,,Purge Law,twitter
2023-03-02 19:21:14,1631374122335760384,Twitter Web App,"@UnityNewsNet It was a Psy Op to test how The Sheeple would respond to direction?

However, The People will have th… https://t.co/6inzQe7d37",1631286018857902081,942804463164755968,2017-12-18 17:11:15,Fresh Start Foundation,neilfsf,"From Victim to Survivor to Thriver

Let us hear the voices of those harmed by CSA & SRA",,False,416,538,16457,7,9969,0,2,False,False,en,,Purge Law,twitter
2023-03-02 19:16:36,1631372955123957761,Twitter Web App,"@Fyrishsunset Its actually a quadruple and counting?

Calum Steele of the Police Union and many more are sure to fo… https://t.co/EtyfhHDiA5",1631327863562719232,942804463164755968,2017-12-18 17:11:15,Fresh Start Foundation,neilfsf,"From Victim to Survivor to Thriver

Let us hear the voices of those harmed by CSA & SRA",,False,416,538,16457,7,9969,0,0,False,False,en,,Purge Law,twitter
2023-03-02 19:13:51,1631372263667671048,Twitter Web App,@VigilantFox @naomirwolf We need to begin building the super-max-size jails now on Greenland and at the centre of A… https://t.co/YwDPsGgoZE,1631336882071117834,942804463164755968,2017-12-18 17:11:15,Fresh Start Foundation,neilfsf,"From Victim to Survivor to Thriver

Let us hear the voices of those harmed by CSA & SRA",,False,416,538,16457,7,9969,0,7,False,False,en,,Purge Law,twitter
2023-03-02 19:02:30,1631369406524661761,Twitter Web App,"@thecoastguy This feels like the beginning of The Purge, where The People demand Personal Accountability and a return to the Rule of Law?",1631234076697939969,942804463164755968,2017-12-18 17:11:15,Fresh Start Foundation,neilfsf,"From Victim to Survivor to Thriver

Let us hear the voices of those harmed by CSA & SRA",,False,416,538,16457,7,9969,1,5,False,False,en,,Purge Law,twitter
2023-03-02 18:18:13,1631358260862148627,Twitter for iPhone,"@Krypto_Law 3 years give or take
After that purge https://t.co/I38yMTS6lb",1631354380690546701,818887188,2012-09-12 05:21:35,Namzes,Namzes_G,"Russian. New Yorker. Husband & father of 2. Sport chess analytics Barca Eagles. Armchair economist & market technician, commodities, stress testing #tinbaron","Brooklyn, NY",False,3285,1245,24059,47,151747,1,2,False,False,en,,Purge Law,twitter
2023-03-02 18:08:25,1631355796360683520,Twitter Web App,"@sarahcxliv @FreedomCentralC after the vax purge, your law enforcement is now comprised entirely of Ordinary Men https://t.co/rXZ7gcYRVR",1630959260736831489,1450082714661621769,2021-10-18 12:54:48,nhmncndtn,nhmncndtn,"love my kids but if i have to tell them not to fight on the stairs one more time

sed libera nos a malo",,False,224,859,4834,1,121335,0,0,False,False,en,,Purge Law,twitter
2023-03-02 17:24:55,1631344849482915869,Twitter for Android,"@SaycheeseDGTL Didn't they pass a purge law in Illinois that basically takes away cash bond for murderers, killers… https://t.co/SmA0ip8cHy",1631340486878273557,1334312619939934208,2020-12-03 01:45:21,RiGGy,ieings,"SNIPER GANG 🎯
'13 Sec Track Star 🏃🏾‍♂️ 100m & Hurdles.","Williamsville, NY",False,35,324,2491,0,9726,0,1,False,False,en,,Purge Law,twitter
2023-03-02 16:02:29,1631324105499717632,Twitter Web App,@Adam_Creme I'm kinda hoping it turns out stuff like post office robbery is now covered by EU law and there'll be a… https://t.co/2urYqC4eLL,1631269058225078272,1293539487067381761,2020-08-12 13:27:29,Coach House Chambers,HouseChambers,"Barrister who loves art, animals, and Oxford commas.

https://t.co/QNhKpIhK0R",,False,670,69,6146,5,5791,0,0,False,False,en,,Purge Law,twitter
2023-03-02 14:08:29,1631295414354812933,Twitter for Android,Guy who supports the Purge Law because he doesn't want traffic law to cover cyclists,,1325974061214822400,2020-11-10 01:30:39,The General Staff,Thegenrlstaff,"Engineer by trade, amateur historian by desire.  Recovering big guy.  🇺🇸✝️","Pennsylvania, USA",False,1070,531,10163,1,7777,0,0,False,False,en,,Purge Law,twitter
2023-03-02 04:37:49,1631151802837073926,Twitter for Android,"@ifudontlike2bad @electroboyusa Truly. This isn't Godwin's Law, this is quite literally what the Third Reich did, p… https://t.co/2GW26wqLKu",1631054910015029249,922263870,2012-11-03 02:34:33,Lynne Fox,DeVos1990,"We in America do not have government by the majority. We have government by the majority who participate. 
RT may not mean endorsement.
#CoSo @Slotrak",The Frozen North,False,3289,5001,158507,1,238824,0,0,False,False,en,,Purge Law,twitter
2023-03-02 04:18:22,1631146908055126016,Twitter for iPhone,@RealMattCouch @WarriorsForAll We need a purge real fucking bad in this country. Long arm of the law needs to put all of them in the ground.,1630838986053746690,1467267077115240453,2021-12-04 22:58:48,NevadaShepherd 🍥,NevadaSheperd,"If you’re gonna do wrong, buddy, do wrong right. -Devil Makes Three",Northern Sierra Mountains,False,281,794,8145,0,22149,0,0,False,False,en,,Purge Law,twitter
2023-03-02 00:59:18,1631096810042163202,Twitter for iPhone,"Jim Crow law in Mississippi, purge law in Chicago.. what’s next 🧐",,59048266,2009-07-22 05:37:22,Hoodie Bubba,Zel_G_,,"Detroit, MI",False,360,193,8496,0,2009,0,0,False,False,en,,Purge Law,twitter
2023-03-01 23:33:00,1631075090438795264,Twitter for Android,@skooks No it's not a typical voter Purge where they tried to kick legitimate voters off by targeting the roles and… https://t.co/os4bzAnpNo,1631072240832741377,14076079,2008-03-04 03:23:15,Oye Bossman,MarkFolse,"Ghost of a poet. Woke as Fuck. Antifa.  Former NOLA Blogger. Thor Viki.
 
@markfolse@poboy.social

Comfort the afflicted. Afflict the comfortable.
-- Mr. Dooley",US Minor Outlying Islands,False,519,608,5412,16,1565,0,1,False,False,en,,Purge Law,twitter
2023-03-01 23:07:43,1631068729692790785,Twitter for Android,See what happens when international law isn't respected nor applied? What's that good for? Oppression? White suprem… https://t.co/n6vDn1sVX5,,1514808930727174144,2022-04-15 03:33:07,Mae Change,MaeChange,"🇦🇹 https://t.co/UkjOdtUwP4… Keep your hands off of my account. ;-) African music suggestions very welcome.
#❤Palestine Russia❣ China❣",,False,1076,450,27404,10,19318,0,1,False,False,en,,Purge Law,twitter
2023-03-01 21:43:02,1631047418396508160,Twitter Web App,"BUT, OF COURSE FBI agents and DOJ prosecutors argued over raid of Trump's Mar-a-Lago 
Some claimed fear of reprisal… https://t.co/Hf8VGGWhMG",,1348027186276671489,2021-01-09 22:02:02,ZaZon 🇺🇦 TheHonorableHakeemJeffries4theWin 🇺🇸,ZaZon9253,"This ain't no party/no disco/no fooling around. We ain't got time 4 that now! #DefendDemocracy or ZEALOTS will strip it all away
https://t.co/dFPOirAsYL",BKLYN NYC USA,False,4417,4363,53041,0,13734,0,1,False,False,en,,Purge Law,twitter
2023-03-01 20:38:59,1631031300852273152,Twitter for iPhone,@HawleyMO @DailyCaller You must purge federal law enforcement…,1631028481638146048,424337241,2011-11-29 17:08:52,#commonsense,InstabulTomas,,,False,0,9,101,0,171,0,2,False,False,en,,Purge Law,twitter
2023-03-01 20:38:02,1631031060740939781,Twitter for iPhone,@IronWillRpt Need a purge now that the truth although slowly is coming out about what was done to us ! And the tota… https://t.co/s1NVDoPBOr,1629179097728385025,1603510776462991360,2022-12-15 22:02:46,nellygirl 33,nellygirl333,,,False,8,12,1914,0,117,0,1,False,False,en,,Purge Law,twitter
2023-03-01 20:25:24,1631027882515365891,Twitter Web App,@its_the_Dr your purge law,1630976039521271808,180271171,2010-08-19 06:15:57,carlito leod,lookingformy1,Born a short Italian. Looking for a Chicago like minded lady friend face to face met. friendship . Do not contact me if looking for money.,"Chicago, IL",False,677,329,11365,0,14269,0,1,False,False,en,,Purge Law,twitter
2023-03-01 20:19:33,1631026407168942081,Twitter for Android,@DembinDC מכיר את ה-purge law של שיקגו? מעניין עד כמה זה השפיע בבחירות,1631025034192928768,1114937761855942656,2019-04-07 17:07:31,Li-Or Squire,LiSquire,https://t.co/anwDEuhabF,,False,278,990,9854,0,27209,0,0,False,False,iw,,Purge Law,twitter
2023-03-01 19:59:05,1631021258157457408,SocialFlow,"Back in December, Congress passed a law banning Tik Tok — which is owned by a Chinese-based company — from governme… https://t.co/7FLr2htLM4",,57741304,2009-07-17 20:03:10,Marketplace,Marketplace,"Every story has an economic angle. We break it down to help you live smarter.

📨 Want more Marketplace? Subscribe to our newsletters: https://t.co/7RdeFOIPXh",United States,True,225847,183,99429,3624,8036,1,4,False,False,en,,Purge Law,twitter
2023-03-01 19:22:49,1631012133294034950,Twitter Web App,"@julie_kelly2 @greg_price11 And so, Garland apparently has a ""The Purge"" mentality approach to enforcing law.",1630980518899482625,22983859,2009-03-05 21:41:27,Maggie,drillanwr,"DO NOT ADD ME TO LISTS/GROUPS! 
Not amused by statists (leftist/libs/progs) Writer 4 The Universal Spectator https://t.co/oBPWNUxKuz",the right side of the room,False,1789,3470,70251,22,66002,0,4,False,False,en,,Purge Law,twitter
2023-03-01 19:01:44,1631006826249572373,Twitter Web App,"@ITDept4Life @usefultwidiot @mattyglesias If you have piecemeal solutions, fine, let's hear it. I understand why on… https://t.co/6Gj0cKP82B",1631006450175692828,3414172733,2015-08-11 03:01:56,John Holbo,jholbo1,"Ecce Holbo. (Professor of Philosophy, Illustrator of Philosophers.)",,False,2970,1324,37735,53,18573,0,0,False,False,en,,Purge Law,twitter
2023-03-01 17:47:20,1630988102217998336,Twitter for Android,@jamesrubyworks @CarolLeonnig @DevlinBarrett @PerryStein @byaaroncdavis FBI needs to purge the leftists who blindly… https://t.co/JTL2KmH79D,1630911501627187202,1512974859839713281,2022-04-10 02:05:16,Diana Trager,TragerDiana,,,False,126,229,3384,1,7749,0,4,False,False,en,,Purge Law,twitter
2023-03-01 16:51:53,1630974149173837824,Twitter for iPad,"“Just as every cop is a criminal;
And all the sinners saints”

Cops who don’t want to charge crimes because of poli… https://t.co/CEQ4QwUebC",,1967567514,2013-10-17 21:15:14,Jerry Chesler,JerryChesler,"Retired weed lawyer; concerned citizen; hobby grower; drugs, music, sports, nature, life. NYY NYK NYG NYI; Stochastic counter-terrorism. PAY ATTENTION",High in the High Desert,False,1570,4593,17856,5,129356,6,21,False,False,en,,Purge Law,twitter
2023-03-01 15:38:34,1630955695544606722,Twitter Web App,"@real_drex @JimSatala I guest the people of chicago elected against the PURGE law

who knew personal safety rallies… https://t.co/r3umCbkIPZ",1630955001655721987,18722981,2009-01-07 14:40:58,Meffistoe,Meffistoe,"Gamer Dad, Video Editor,  Co-Host of The Reel McCoy Podcast
https://t.co/ka8kxaTtQY…",Israel,False,329,132,9146,8,1503,0,0,False,False,en,,Purge Law,twitter
2023-03-01 14:08:01,1630932908528529410,Twitter for iPhone,@AshaRangappa_ The Biden admin really need to purge anyone who refuses to follow the rule of law wherever and whoev… https://t.co/EKiCAMYAzh,1630931165166149632,561638588,2012-04-24 01:57:16,Kevin Hudson,KhudNY,Unhealthy fan of the Mets and Giants. Dad of 4. No time for lazy or uninformed comments.,,False,28,470,7738,1,7288,0,6,False,False,en,,Purge Law,twitter
2023-03-01 13:15:05,1630919588878643200,Twitter for Android,"@WendellPierce @antiracistsouth This is not a typical voter Purge, which has been a republican strategy since the e… https://t.co/CKYDls6n3e",1630642252631425051,14076079,2008-03-04 03:23:15,Oye Bossman,MarkFolse,"Ghost of a poet. Woke as Fuck. Antifa.  Former NOLA Blogger. Thor Viki.
 
@markfolse@poboy.social

Comfort the afflicted. Afflict the comfortable.
-- Mr. Dooley",US Minor Outlying Islands,False,519,608,5412,16,1565,0,2,False,False,en,,Purge Law,twitter
2023-03-01 12:42:57,1630911501627187202,Twitter Web App,@CarolLeonnig @DevlinBarrett @PerryStein @byaaroncdavis The FBI needs to purge its maga cultists. As does the Secre… https://t.co/tiVyqCjrfy,1630893619610628097,313938273,2011-06-09 13:12:56,Newburgh,jamesrubyworks,"Oil painter of furry little family members. 
Website: https://t.co/bajlKHvKF6","Cleveland, Ohio",False,302,1033,3601,17,45520,19,324,False,False,en,,Purge Law,twitter
2023-03-01 12:16:47,1630904917199147008,Twitter for iPhone,"White House sets 30-day deadline to purge TikTok from federal devices

I found this article on MxM News--a new app… https://t.co/rieuUhP9w7",,1583429416868249608,2022-10-21 12:06:25,Lavelle,Lavelle38136681,"Christian servant, married, conservative, veteran, teacher of the faith. MAGA. II Chronicles 7:14 is America’s true and only hope","Florida, USA",False,2673,2690,8201,1,6760,0,0,False,False,en,,Purge Law,twitter
2023-03-01 11:39:55,1630895637054078979,Twitter for Android,"At this point, I wouldn't be surprised if governor Reynolds signed The Purge into law.",,1311427358,2013-03-28 18:42:08,Bradley Cisco,TheCiscoSerious,"Stay home dad. BLM, feminist, radical left aka normal person. Follow my main account, @TheCiscoKidder for inappropriate humor.",Iowa City,False,29,166,214,0,404,0,0,False,False,en,,Purge Law,twitter
2023-03-01 07:45:27,1630836633275625472,Twitter for Android,"@kennygee_70 Toh! They should continue living in bubbles. 

We've all had to purge ourselves of many conveniences t… https://t.co/P5gMZWCrVz",1630835921036759042,1446737532708851715,2021-10-09 07:21:51,𝓐𝓻𝓬. 𝓑𝓸𝓵𝓾 𝓞𝓰𝓾𝓷𝓭𝓲𝓹𝓮,NoDeySuspendMe,"𝔄𝔯𝔠𝔥𝔦𝔱𝔢𝔠𝔱~𝔅𝔲𝔦𝔩𝔡𝔦𝔫𝔤 𝔉𝔦𝔫𝔦𝔰𝔥𝔢𝔰 𝔗𝔢𝔯𝔯𝔢𝔰𝔱𝔦𝔞𝔩 𝔅𝔢𝔦𝔫𝔤,𝔄𝔮𝔲𝔞𝔱𝔦𝔠 𝔪𝔬𝔰𝔱 𝔱𝔦𝔪𝔢𝔰 𝔅𝔲𝔱 𝔠𝔞𝔫'𝔱 𝔖𝔴𝔦𝔪 @BuildingDocNG",Nigeria,False,1004,499,20373,0,1106,0,1,False,False,en,,Purge Law,twitter
2023-03-01 06:59:28,1630825060801060864,Twitter for iPhone,@baxtersbul1mia @veekcals it should be a law that those who purge need to thoroughly disinfect,1630424188816089089,1593080193475756033,2022-11-17 03:14:57,eveline🦢🧸,ev3lin3e,edtwt || hispanic y hispanohablante || spamming ab my silly life || she/they,"Los Angeles, CA",False,28,64,489,0,833,0,0,False,False,en,,Purge Law,twitter
2023-03-01 05:45:37,1630806476452143104,Twitter Web App,"@guy18_guy @YouTube Who's dancing now Lightfoot, the peeps of Chiraq.
We still got The Prikster so there is that.… https://t.co/eFPdB2XxFv",1630804444244762625,1427600029,2013-05-14 11:20:31,🇺🇸 CANDY🇺🇸,Upalllnite,"WIFE MOM  CHRISTIAN  ULTRA MAGA !!!! 🇺🇸 
 PROUD 🚫💉PURE BLOOD🩸 🚫💉
🚫NO DMS",ILLINOISASTAND  ,False,1485,1826,67236,4,57129,0,1,False,False,en,,Purge Law,twitter
2023-03-01 05:06:27,1630796620626534400,Twitter for iPhone,@Soffty14 @TraderSumo1 @Mr_Meeper @hodgetwins So your logic is outlaw guns completely. Will criminals stop using th… https://t.co/R0H7L6LFOd,1630732470609133568,1565597093187620864,2022-09-02 07:07:00,greatest.lens 🛸,Bot2390,…,"Geneva, Switzerland",False,32,204,260,3,2289,0,0,False,False,en,,Purge Law,twitter
2023-03-01 04:52:25,1630793089580146688,Twitter Web App,@Kenyans Ruto didn't do a proper purge when he took over. There are still many senior civil servants who are loyal… https://t.co/tpH2axbHdc,1630603123168346112,1308723986360987648,2020-09-23 11:05:08,Pingache Moses💙,pingache,Truth is more important than politeness.,,False,966,1107,36051,0,46743,0,3,False,False,en,,Purge Law,twitter
2023-03-01 04:47:35,1630791873697574913,Twitter Web App,"@TD91Estea @witterraverik Equal, but the allowance of freedom of law of respect to allow a law for all ideology to… https://t.co/i9uPdEj5aC",1630791208766152704,1451398705916096514,2021-10-22 04:05:38,Fun (₣ucked up now) Fun.ref,Lord__of__Dog,#Learning #Studying I practice everything. Mainly science of creation and UnCreation. I also study Astrophysics and theoretical astrophysics of Omniverseal etc,Everywhere ,False,191,423,19507,0,6948,0,0,False,False,en,,Purge Law,twitter
2023-03-01 04:41:46,1630790406656122880,Twitter for Android,"@GlobalBC Funding the police/RCMP isn't an issue. But before doing so, should they not purge themselves of the prob… https://t.co/HD10nXLARv",1630783682872057856,207285034,2010-10-24 23:54:16,Jcquantum,jcquantum,,,False,8,41,1271,0,17,0,5,False,False,en,,Purge Law,twitter
2023-03-01 01:21:41,1630740053914787841,Twitter for Android,"We done had a purge, and Jim Crow Law passed in 2023.
It's already telling you what type of year this is about to b… https://t.co/171ICREJrE",,1560980874723840003,2022-08-20 13:23:51,Exotic,Exoticbbr,"artist,entrepreneur, father, trader #BEATBANGAZ #shhhandgrind #atelophobia #EXOTIC #yourfavoriteprophet #BEYOU","Fort Worth, TX",False,12,71,332,2,1529,0,0,False,False,en,,Purge Law,twitter
2023-03-01 00:51:37,1630732490582245376,Twitter for iPhone,https://t.co/Uk8AF8d7U2,,502640162,2012-02-25 07:33:03,apostrophe,thisxred,^_^ be yourself ❤️ Patriot 🇺🇸 A Skeleton with a Soul 💀,"Brooklyn, NY",False,850,2375,18578,5,58095,1,1,False,False,und,,Purge Law,twitter
2023-03-01 00:10:10,1630722059436171264,Twitter for iPhone,@JackPilgrimKSR If the Cats make the Final Four we can implement a martial law or Purge type situation for all I give AF,1630697532912173056,361542201,2011-08-24 23:18:32,Big Blue Drew,BigBlueDrew33,OG Blog Boy — @aSeaofBlue @ESPN680 @GFNF__ 👟 Kobe & Off-White. Collector of many things.,"Louisville, KY",True,5358,1014,19329,64,19331,0,4,False,False,en,,Purge Law,twitter
2023-03-01 00:08:02,1630721521005088769,Twitter Web App,"@DoranoKaemone @alexxgrigg @LunaNyxArt It's is why they are often so hostile. They also misunderstand the term ""Dea… https://t.co/5iiJw5A1VE",1630720020190724096,165090454,2010-07-10 15:32:19,Mike Lambert,Jakten,"2d/3d, pixel & animation at 13am games. Designed kaiju for Dawn of the Monsters! 
⏪ Catgirl w/o Salad, Shakedown Hawaii, Katana Zero, BoI: Rebirth, CS3D.","Devil World, Toronto",False,1747,4537,4244,38,30185,0,3,False,False,en,,Purge Law,twitter
2023-02-28 23:59:58,1630719489145700352,Twitter for Android,"@1Egetfl @MaxwellFrostFL Look at DeSantis's legislation, policy changes and appointments.
Don't Say Gay Law.
Attack… https://t.co/RSYbH2DdDa",1630665619442900994,724279225,2012-07-29 16:40:07,Proud GayBoy Dragon🇺🇦 🇵🇸🏳️‍🌈🌈👨🐉🇺🇸💜,PriceRip,"Being 9 on my Red, 26” Schwinn 3-speed: Heaven. MY LOVES: Humor, Music, Sci-Fi, 60's Barbra, Gay Rom-Coms💜, Math, Science, Star Trek. #Atheist #Tarlos #Buddie","Mid-Hudson Valley, NY",False,638,653,54125,9,54210,0,0,False,False,en,,Purge Law,twitter
2023-02-28 23:41:04,1630714734348578817,Twitter for iPhone,@CLiveLong4 @CollinRugg @NativeIndianDog check your stats again!! Most law abiding gun carrying people don’t kill o… https://t.co/wddriOEYgU,1630595210638917641,822562406169804800,2017-01-20 21:52:14,🇺🇸Sportsmom🇺🇸🚫❄️,lkohl76,I follow all Patriots!  Dad i will miss you everyday and work to live as you lived. #MAGA #Trump,United States,False,2289,2686,4950,0,9407,0,0,False,False,en,,Purge Law,twitter
2023-02-28 21:54:53,1630688011905007617,Twitter for iPad,Purge law enforcement &amp; the military of far-right traitors!!! https://t.co/f9brJg1Rf3,,28638565,2009-04-03 19:55:13,So Long & Thanks for All the Fish! 🐬 🌊🌊🌊🌊🌊,jaq518,"Communications Pro with an interest in democracy, politics and history 🏳️‍🌈","Orlando, FL",False,8526,8451,31351,147,19654,0,0,False,False,en,,Purge Law,twitter
2023-02-28 20:04:35,1630660255041433601,Twitter Web App,@labourrescue @Drooan You can believe that if you want. The evidence is stacked against it though. His abandonment… https://t.co/p8u8d8DMgW,1630659412112056333,1577145202380267523,2022-10-04 03:55:00,BearasaurusRex,Bearasaurus_R,,,False,14,129,2423,1,1640,0,1,False,False,en,,Purge Law,twitter
2023-02-28 16:44:36,1630609926195232784,Twitter Web App,"@MarsDavis22 @RaheemKassam Yup.

The worst part is that many of the illegal changes were codified into law because… https://t.co/mmwve3YJ0z",1630608582973722626,2855094439,2014-10-14 02:41:33,I'm just a number.,neecbf,"Dad, Cloud IT monkey, tennis player, non-groupthinker. @neecbf on the various other platforms. Nihil boni sine labore.",,False,2168,3357,78529,7,125441,0,1,False,False,en,,Purge Law,twitter
2023-02-28 16:05:29,1630600081320599554,Twitter Web App,Need more like him. He is what Law Enforcement is supposed to look like. All police departments nationwide need to… https://t.co/Qg0idDkX7M,,19133683,2009-01-18 02:41:28,Electron Stealer - Hopelessly devoted to you!,ElectronStealer,"Lifelong human.
I follow back!

I have no filter. I said what I said.

#SlavaUkraina
#AntiFanatic
#CountryOverParty

https://t.co/tDoiooT9ps

80's junkie!",,False,4300,4678,31039,4,18525,0,0,False,False,en,,Purge Law,twitter
2023-02-28 15:49:39,1630596098417934336,Twitter Web App,"""should should hatred and division spread by right wing media, be banned by law?

Ban hatred and division spread by… https://t.co/7JgVdK6ctG",,1172468792544440333,2019-09-13 11:17:25,Joanna,joanna_starz07,"Brexit  -  Boris supporter  -  Finished with the Conservatives, new breakaway party urgently needed.",North East England,False,9769,9137,49078,3,76022,35,130,False,False,en,,Purge Law,twitter
2023-02-28 15:30:03,1630591165614399488,Twitter for Android,@DaleManley10 Covid was just the excuse.  Biden's Stalin like purge of the military and law enforcement of anyone h… https://t.co/g8rJ9i8mzs,1630386114543616000,822140786305339392,2017-01-19 17:56:52,(Mack) McKinzie,bravo761811,"Happily MARRIED Christian, Retired Marine, Deputy Sheriff, Firefighter / EMT, #MAGA #MAGAveteran #Trump2020 only follow back people who post relevant material",United States,False,1787,1756,23212,8,29672,0,0,False,False,en,,Purge Law,twitter
